A Number,B Number,IMSI,IMEI,Start Time,INBOUND_OUTBOUND_IND,Call_Network_Volume,Latitude,Longitude,CALL_TYPE,Location
923310000000,933402000000,11111000000000,99965300000000,16/08/2022 11:52,INCOMING,26,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,16/08/2022 10:13,INCOMING,6,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,16/08/2022 19:27,INCOMING,36,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,16/08/2022 10:27,INCOMING,17,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,923147000000,11111000000000,99965300000000,16/08/2022 11:53,OUTGOING,8,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,16/08/2022 12:51,INCOMING,32,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,16/08/2022 11:54,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,923418000000,11111000000000,99965300000000,17/08/2022 11:57,OUTGOING,52,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,923418000000,11111000000000,99965300000000,17/08/2022 11:55,OUTGOING,22,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,17/08/2022 12:40,INCOMING,15,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,17/08/2022 12:00,INCOMING,48,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,17/08/2022 11:56,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,17/08/2022 9:24,INCOMING,16,37.6855,53.4622,CALL,Township  Road Trench
923310000000,933402000000,11111000000000,99965300000000,17/08/2022 11:23,INCOMING,28,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,99965300000000,17/08/2022 9:57,INCOMING,10,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,99965300000000,17/08/2022 11:22,INCOMING,9,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,99965300000000,17/08/2022 14:58,INCOMING,18,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,99965300000000,17/08/2022 18:05,INCOMING,43,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,17/08/2022 9:03,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,17/08/2022 13:52,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,923218000000,11111000000000,99965300000000,17/08/2022 9:03,OUTGOING,24,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,18/08/2022 16:49,INCOMING,12,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,18/08/2022 10:13,INCOMING,22,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,18/08/2022 10:30,INCOMING,21,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,18/08/2022 10:26,INCOMING,12,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,18/08/2022 11:30,INCOMING,22,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,18/08/2022 12:49,INCOMING,7,37.6855,53.4622,CALL,Township  Road Trench
923310000000,933402000000,11111000000000,99965300000000,18/08/2022 12:11,INCOMING,16,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,18/08/2022 12:05,INCOMING,7,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,18/08/2022 13:52,INCOMING,40,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,18/08/2022 20:47,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,18/08/2022 20:47,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,19/08/2022 14:30,INCOMING,56,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,19/08/2022 10:48,INCOMING,23,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,19/08/2022 10:27,INCOMING,20,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,19/08/2022 13:00,INCOMING,17,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,19/08/2022 17:04,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,19/08/2022 10:00,INCOMING,16,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,19/08/2022 14:44,INCOMING,0,35.67676,53.46877,SMS,Sulaem Center Zuker street
923310000000,923033000000,11111000000000,99965300000000,19/08/2022 9:39,OUTGOING,40,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,19/08/2022 9:31,INCOMING,62,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,19/08/2022 11:40,INCOMING,24,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,19/08/2022 9:39,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,19/08/2022 17:27,INCOMING,57,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,19/08/2022 17:36,INCOMING,23,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,923004000000,11111000000000,99965300000000,20/08/2022 10:51,OUTGOING,30,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,20/08/2022 16:47,INCOMING,40,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,20/08/2022 12:40,INCOMING,12,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,20/08/2022 16:55,INCOMING,18,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,20/08/2022 13:05,INCOMING,15,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,20/08/2022 10:18,INCOMING,82,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,20/08/2022 10:52,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,20/08/2022 11:43,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,20/08/2022 10:52,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,20/08/2022 16:35,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,20/08/2022 10:52,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,20/08/2022 11:08,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,20/08/2022 11:09,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,20/08/2022 11:09,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,923004000000,11111000000000,99965300000000,20/08/2022 11:08,OUTGOING,18,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,20/08/2022 9:29,INCOMING,16,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,20/08/2022 13:37,INCOMING,32,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,21/08/2022 13:39,INCOMING,20,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,21/08/2022 13:22,INCOMING,56,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,21/08/2022 10:28,INCOMING,34,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,21/08/2022 13:47,INCOMING,14,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,21/08/2022 18:01,INCOMING,22,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,21/08/2022 13:24,INCOMING,34,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,21/08/2022 15:16,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,21/08/2022 15:16,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,21/08/2022 15:16,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,21/08/2022 17:49,INCOMING,15,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,99965300000000,21/08/2022 19:38,INCOMING,0,35.67676,53.46877,SMS,Sulaem Center Zuker street
923310000000,923473000000,11111000000000,99965300000000,21/08/2022 15:15,OUTGOING,24,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,21/08/2022 13:52,INCOMING,15,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,21/08/2022 17:39,INCOMING,42,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,923182000000,11111000000000,99965300000000,22/08/2022 11:41,OUTGOING,9,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,923004000000,11111000000000,99965300000000,22/08/2022 11:51,OUTGOING,17,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,923182000000,11111000000000,99965300000000,22/08/2022 11:53,OUTGOING,11,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 13:52,INCOMING,11,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 15:32,INCOMING,37,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 11:26,INCOMING,47,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 13:43,INCOMING,24,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 13:44,INCOMING,20,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 15:24,INCOMING,61,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 11:19,INCOMING,18,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 11:41,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 11:52,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 11:51,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 11:03,INCOMING,19,37.6855,53.4622,CALL,Township  Road Trench
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 10:50,INCOMING,18,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 9:53,INCOMING,18,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 10:14,INCOMING,22,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 10:08,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 10:08,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 10:08,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 10:08,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 10:08,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 10:08,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,22/08/2022 16:43,INCOMING,5,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,923499000000,11111000000000,99965300000000,23/08/2022 9:40,OUTGOING,18,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,23/08/2022 17:23,INCOMING,15,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,23/08/2022 12:00,INCOMING,64,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,23/08/2022 13:15,INCOMING,54,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,23/08/2022 16:20,INCOMING,41,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,23/08/2022 14:31,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,23/08/2022 9:41,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,23/08/2022 11:55,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,23/08/2022 20:43,INCOMING,0,35.69755,53.44868,SMS,Raileway colony Isphahan
923310000000,933402000000,11111000000000,99965300000000,23/08/2022 20:43,INCOMING,0,35.69755,53.44868,SMS,Raileway colony Isphahan
923310000000,923004000000,11111000000000,99965300000000,23/08/2022 13:50,OUTGOING,11,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,23/08/2022 14:35,INCOMING,33,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,23/08/2022 11:34,INCOMING,12,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,23/08/2022 13:50,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,23/08/2022 13:50,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,23/08/2022 15:55,INCOMING,35,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,23/08/2022 16:30,INCOMING,10,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,24/08/2022 13:21,INCOMING,0,35.684347,53.480873,SMS,Brewery Road Isphahan
923310000000,933402000000,11111000000000,99965300000000,24/08/2022 13:21,INCOMING,0,35.684347,53.480873,SMS,Brewery Road Isphahan
923310000000,933402000000,11111000000000,99965300000000,24/08/2022 13:56,INCOMING,15,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,24/08/2022 11:13,INCOMING,47,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,24/08/2022 15:46,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,24/08/2022 11:08,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,24/08/2022 19:04,INCOMING,22,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,24/08/2022 19:04,INCOMING,2,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,24/08/2022 15:04,INCOMING,62,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,26/08/2022 20:00,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,26/08/2022 16:11,INCOMING,0,35.68639,53.4558,SMS,22 Baker Street East Wakanda
923310000000,923438000000,11111000000000,99965300000000,25/08/2022 15:16,OUTGOING,75,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,923438000000,11111000000000,99965300000000,25/08/2022 15:16,OUTGOING,75,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,923438000000,11111000000000,99965300000000,25/08/2022 15:42,OUTGOING,10,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,923438000000,11111000000000,99965300000000,25/08/2022 15:30,OUTGOING,11,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,923438000000,11111000000000,99965300000000,25/08/2022 15:30,OUTGOING,11,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,923438000000,11111000000000,99965300000000,25/08/2022 15:42,OUTGOING,10,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 14:16,INCOMING,25,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 13:18,INCOMING,45,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 15:29,INCOMING,31,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 13:25,INCOMING,40,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 15:31,INCOMING,57,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 14:59,INCOMING,128,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 22:22,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 15:43,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 15:17,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 22:22,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 12:15,INCOMING,0,35.67676,53.46877,SMS,Sulaem Center Zuker street
923310000000,923004000000,11111000000000,99965300000000,25/08/2022 17:41,OUTGOING,13,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,923048000000,11111000000000,99965300000000,25/08/2022 13:20,OUTGOING,72,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,923048000000,11111000000000,99965300000000,25/08/2022 13:20,OUTGOING,72,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,923004000000,11111000000000,99965300000000,25/08/2022 17:41,OUTGOING,13,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 18:07,INCOMING,20,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 13:22,INCOMING,20,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 13:21,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 10:41,INCOMING,52,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 11:28,INCOMING,28,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 12:34,INCOMING,26,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 11:24,INCOMING,0,35.68639,53.4558,SMS,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,25/08/2022 11:25,INCOMING,0,35.68639,53.4558,SMS,22 Baker Street East Wakanda
923310000000,923418000000,11111000000000,99965300000000,27/08/2022 10:04,OUTGOING,27,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,27/08/2022 10:16,INCOMING,45,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,27/08/2022 10:15,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,27/08/2022 13:06,INCOMING,26,37.6855,53.4622,CALL,Township  Road Trench
923310000000,933402000000,11111000000000,99965300000000,27/08/2022 11:03,INCOMING,7,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,27/08/2022 10:14,INCOMING,15,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,27/08/2022 10:05,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,27/08/2022 9:47,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,27/08/2022 16:39,INCOMING,48,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,27/08/2022 13:17,INCOMING,24,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,27/08/2022 14:56,INCOMING,31,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,27/08/2022 17:33,INCOMING,12,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,27/08/2022 19:15,INCOMING,26,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,28/08/2022 10:49,INCOMING,13,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,28/08/2022 9:38,INCOMING,17,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,28/08/2022 9:28,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,28/08/2022 11:35,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,28/08/2022 10:48,INCOMING,15,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,28/08/2022 12:06,INCOMING,50,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,28/08/2022 9:43,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,28/08/2022 10:30,INCOMING,8,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,29/08/2022 13:14,INCOMING,32,37.6855,53.4622,CALL,Township  Road Trench
923310000000,923168000000,11111000000000,99965300000000,29/08/2022 15:38,OUTGOING,11,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,29/08/2022 22:07,INCOMING,0,35.68639,53.4558,SMS,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,29/08/2022 22:07,INCOMING,0,35.68639,53.4558,SMS,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,29/08/2022 16:33,INCOMING,0,35.68639,53.4558,SMS,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,29/08/2022 22:07,INCOMING,0,35.68639,53.4558,SMS,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,30/08/2022 19:26,INCOMING,76,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,30/08/2022 19:22,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,99965300000000,30/08/2022 17:04,INCOMING,47,37.77766,53.44108,CALL,Isphahan
923310000000,933402000000,11111000000000,99965300000000,30/08/2022 22:05,INCOMING,0,35.6889,53.4434,SMS,"Railway Colony, "
923310000000,933402000000,11111000000000,99965300000000,30/08/2022 22:05,INCOMING,0,35.6889,53.4434,SMS,"Railway Colony, "
923310000000,933402000000,11111000000000,99965300000000,30/08/2022 8:36,INCOMING,0,35.6953,67.00708,SMS,"Khasra No. 372, Saleem Complex, Jinnah Road, Solecia. , "
923310000000,933402000000,11111000000000,99965300000000,31/08/2022 15:44,INCOMING,25,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933157000000,11111000000000,99965300000000,31/08/2022 11:38,OUTGOING,10,37.6855,53.4622,CALL,Township  Road Trench
923310000000,933402000000,11111000000000,99965300000000,31/08/2022 2:27,INCOMING,0,37.6855,53.4622,SMS,Township  Road Trench
923310000000,933402000000,11111000000000,99965300000000,31/08/2022 2:27,INCOMING,0,37.6855,53.4622,SMS,Township  Road Trench
923310000000,933402000000,11111000000000,99965300000000,31/08/2022 2:27,INCOMING,0,37.6855,53.4622,SMS,Township  Road Trench
923310000000,933402000000,11111000000000,99965300000000,31/08/2022 11:38,INCOMING,0,37.6855,53.4622,SMS,Township  Road Trench
923310000000,933402000000,11111000000000,99965300000000,31/08/2022 9:01,INCOMING,23,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,31/08/2022 17:37,INCOMING,19,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,99965300000000,31/08/2022 11:08,INCOMING,24,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,31/08/2022 12:41,INCOMING,36,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,31/08/2022 12:34,INCOMING,0,35.68639,53.4558,SMS,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,31/08/2022 11:27,INCOMING,0,35.68639,53.4558,SMS,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,31/08/2022 9:19,INCOMING,0,35.68639,53.4558,SMS,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,99965300000000,31/08/2022 14:07,INCOMING,0,35.68639,53.4558,SMS,22 Baker Street East Wakanda
923310000000,923411000000,11111000000000,99965300000000,02/09/2022 14:18,OUTGOING,6,36.679,53.45343,CALL,Haali Road - Siwahgarh
